Traj_ID,Trial,Step_Num,Time_sec,Action,Max_Q
28,1,3,13.69,OMNI,-0.66
28,1,4,20.53,OMNI,-0.67
28,1,5,27.39,OMNI,-0.56
28,1,6,34.25,OMNI,-0.5
28,1,7,41.09,OMNI,-0.45
28,1,8,47.93,OMNI,-0.5
28,1,9,54.76,OMNI,-0.44
28,1,10,61.57,OMNI,-0.48
28,1,11,68.42,OMNI,-0.45
28,1,12,75.26,OMNI,-0.47
28,1,13,82.07,OMNI,-0.42
28,1,14,88.96,OMNI,-0.46
28,1,15,95.8,OMNI,-0.45
28,1,16,102.67,OMNI,-0.47
28,1,17,109.51,OMNI,-0.52
28,1,18,116.36,OMNI,-0.56
28,1,19,123.24,OMNI,-0.54
28,1,20,130.08,OMNI,-0.57
28,1,21,136.95,OMNI,-0.62
28,1,22,143.81,OMNI,-0.6
28,1,23,150.65,OMNI,-0.62
28,1,24,157.49,OMNI,-0.75
28,1,25,164.33,OMNI,-0.62
28,1,26,171.22,OMNI,-0.62
28,1,27,178.04,OMNI,-0.76
28,1,28,184.92,OMNI,-0.74
28,1,29,191.75,OMNI,-0.62
28,1,30,198.61,OMNI,-0.67
28,1,31,205.43,OMNI,-0.59
28,1,32,212.24,OMNI,-0.59
28,1,33,219.12,OMNI,-0.65
28,1,34,226.02,OMNI,-0.68
28,1,35,232.86,OMNI,-0.56
28,1,36,239.69,OMNI,-0.56
28,1,37,246.55,OMNI,-0.56
28,1,38,253.4,OMNI,-0.57
28,1,39,260.27,OMNI,-0.54
28,1,40,267.12,OMNI,-0.64
28,1,41,273.92,OMNI,-0.58
28,1,42,280.75,OMNI,-0.59
28,1,43,287.6,OMNI,-0.56
28,1,44,294.45,OMNI,-0.56
28,1,45,301.28,OMNI,-0.54
28,1,46,308.16,OMNI,-0.49
28,1,47,315.05,OMNI,-0.5
28,1,48,321.91,OMNI,-0.4
28,1,49,328.74,OMNI,-0.49
28,1,50,335.59,OMNI,-0.54
28,1,51,342.48,OMNI,-0.66
28,1,52,349.31,OMNI,-0.71
28,1,53,356.15,OMNI,-0.69
28,1,54,363.04,OMNI,-0.71
28,1,55,369.89,OMNI,-0.63
28,1,56,376.76,OMNI,-0.62
28,1,57,383.6,OMNI,-0.62
28,1,58,390.45,OMNI,-0.52
28,1,59,397.31,OMNI,-0.56
28,1,60,404.15,OMNI,-0.58
28,1,61,410.99,OMNI,-0.59
28,1,62,417.85,OMNI,-0.59
28,1,63,424.68,OMNI,-0.57
28,1,64,431.54,OMNI,-0.6
28,1,65,438.39,OMNI,-0.61
28,1,66,445.21,OMNI,-0.61
28,1,67,452.05,OMNI,-0.56
28,1,68,458.93,OMNI,-0.58
28,1,69,465.79,OMNI,-0.5
28,1,70,472.67,OMNI,-0.56
28,1,71,479.52,OMNI,-0.63
28,1,72,486.38,OMNI,-0.63
28,1,73,493.25,OMNI,-0.63
28,1,74,500.11,OMNI,-0.66
28,1,75,506.93,OMNI,-0.59
28,1,76,513.8,OMNI,-0.58
28,1,77,520.66,OMNI,-0.64
28,1,78,527.49,OMNI,-0.58
28,1,79,534.35,OMNI,-0.56
28,1,80,541.19,OMNI,-0.6
28,1,81,548.03,OMNI,-0.64
28,1,82,554.91,OMNI,-0.63
28,1,83,561.77,OMNI,-0.48
28,1,84,568.6,OMNI,-0.39
28,1,85,575.45,OMNI,-0.35
28,1,86,582.34,OMNI,-0.4
28,1,87,589.17,OMNI,-0.48
28,1,88,596.05,OMNI,-0.59
28,1,89,602.85,OMNI,-0.64
28,1,90,609.7,OMNI,-0.68
28,1,91,616.57,OMNI,-0.67
28,1,92,623.44,OMNI,-0.69
28,1,93,630.27,OMNI,-0.66
28,1,94,637.12,OMNI,-0.63
28,1,95,643.94,OMNI,-0.62
28,1,96,650.79,OMNI,-0.61
28,1,97,657.63,OMNI,-0.62
28,1,98,664.52,OMNI,-0.65
28,1,99,671.38,OMNI,-0.61
28,1,100,678.25,OMNI,-0.63
28,1,101,685.09,OMNI,-0.57
28,1,102,691.92,OMNI,-0.53
28,1,103,698.76,OMNI,-0.56
28,1,104,705.62,OMNI,-0.49
28,1,105,712.48,OMNI,-0.56
28,1,106,719.33,OMNI,-0.53
28,1,107,726.18,OMNI,-0.55
28,1,108,733.05,OMNI,-0.51
28,1,109,739.89,OMNI,-0.55
28,1,110,746.74,OMNI,-0.54
28,1,111,753.62,OMNI,-0.66
28,1,112,760.45,OMNI,-0.62
28,1,113,767.29,OMNI,-0.65
28,1,114,774.13,OMNI,-0.67
28,1,115,781.01,OMNI,-0.68
28,1,116,787.85,OMNI,-0.65
28,1,117,794.74,OMNI,-0.72
28,1,118,801.59,OMNI,-0.67
28,1,119,808.46,OMNI,-0.55
28,1,120,815.32,OMNI,-0.56
28,1,121,822.17,OMNI,-0.57
28,1,122,829.04,OMNI,-0.53
28,1,123,835.88,OMNI,-0.53
28,1,124,842.73,OMNI,-0.57
28,1,125,849.6,OMNI,-0.51
28,1,126,856.46,OMNI,-0.51
28,1,127,863.35,OMNI,-0.41
28,1,128,870.23,OMNI,-0.45
28,1,129,877.08,OMNI,-0.52
28,1,130,883.96,OMNI,-0.55
28,1,131,890.8,OMNI,-0.53
28,1,132,897.66,OMNI,-0.46
28,1,133,904.52,OMNI,-0.48
28,1,134,911.38,OMNI,-0.49
28,1,135,918.25,OMNI,-0.5
28,1,136,925.08,OMNI,-0.6
28,1,137,931.93,OMNI,-0.55
28,1,138,938.78,OMNI,-0.48
28,1,139,945.63,OMNI,-0.43
28,1,140,952.47,OMNI,-0.48
28,1,141,959.33,OMNI,-0.55
28,1,142,966.17,OMNI,-0.41
28,1,143,973.03,OMNI,-0.4
28,1,144,979.9,OMNI,-0.45
28,1,145,986.73,OMNI,-0.55
28,1,146,993.59,OMNI,-0.59
28,1,147,1000.43,OMNI,-0.62
28,1,148,1007.29,OMNI,-0.52
28,1,149,1014.16,OMNI,-0.5
28,1,150,1021.04,OMNI,-0.5
28,1,151,1027.9,OMNI,-0.39
28,1,152,1034.75,OMNI,-0.57
28,1,153,1041.59,OMNI,-0.69
28,1,154,1048.45,OMNI,-0.75
28,1,155,1055.28,OMNI,-0.66
28,1,156,1062.11,OMNI,-0.76
28,1,157,1068.94,OMNI,-0.66
28,1,158,1075.79,OMNI,-0.76
28,1,159,1082.64,OMNI,-0.8
28,1,160,1089.47,OMNI,-0.67
28,1,161,1096.34,OMNI,-0.58
28,1,162,1103.2,OMNI,-0.53
28,1,163,1110.08,OMNI,-0.43
28,1,164,1116.91,OMNI,-0.51
28,1,165,1123.78,OMNI,-0.53
28,1,166,1130.64,OMNI,-0.42
28,1,167,1137.47,OMNI,-0.49
28,1,168,1144.31,OMNI,-0.56
28,1,169,1151.16,OMNI,-0.59
28,1,170,1158.05,OMNI,-0.63
28,1,171,1164.88,OMNI,-0.59
28,1,172,1171.72,OMNI,-0.6
28,1,173,1178.57,OMNI,-0.72
28,1,174,1185.46,OMNI,-0.68
28,1,175,1192.3,OMNI,-0.68
28,1,176,1199.13,OMNI,-0.61
28,1,177,1205.95,OMNI,-0.59
28,1,178,1212.8,OMNI,-0.57
28,1,179,1219.64,OMNI,-0.54
28,1,180,1226.52,OMNI,-0.56
28,1,181,1233.34,OMNI,-0.53
28,1,182,1240.19,OMNI,-0.53
28,1,183,1247.07,OMNI,-0.64
28,1,184,1253.95,OMNI,-0.68
28,1,185,1260.8,OMNI,-0.69
28,1,186,1267.66,OMNI,-0.7
28,1,187,1274.51,OMNI,-0.69
28,1,188,1281.34,OMNI,-0.67
28,1,189,1288.15,OMNI,-0.74
28,1,190,1295.01,OMNI,-0.81
28,1,191,1301.87,OMNI,-0.79
28,1,192,1308.69,OMNI,-0.69
28,1,193,1315.51,OMNI,-0.63
28,1,194,1322.36,OMNI,-0.7
28,1,195,1329.2,OMNI,-0.69
28,1,196,1336.05,OMNI,-0.58
28,1,197,1342.88,OMNI,-0.54
28,1,198,1349.72,OMNI,-0.61
28,1,199,1356.59,OMNI,-0.63
28,1,200,1363.44,OMNI,-0.6
28,1,201,1370.26,OMNI,-0.62
28,1,202,1377.12,OMNI,-0.58
28,1,203,1383.99,OMNI,-0.59
28,1,204,1390.85,OMNI,-0.57
28,1,205,1397.66,OMNI,-0.59
28,1,206,1404.49,OMNI,-0.59
28,1,207,1411.35,OMNI,-0.57
28,1,208,1418.21,OMNI,-0.56
28,1,209,1425.04,OMNI,-0.57
28,1,210,1431.88,OMNI,-0.57
28,1,211,1438.74,OMNI,-0.5
28,1,212,1445.61,OMNI,-0.62
28,1,213,1452.43,OMNI,-0.62
28,1,214,1459.25,OMNI,-0.58
28,1,215,1466.05,OMNI,-0.49
28,1,216,1472.91,OMNI,-0.52
28,1,217,1479.76,OMNI,-0.64
28,1,218,1486.61,OMNI,-0.64
28,1,219,1493.49,OMNI,-0.65
28,1,220,1500.37,OMNI,-0.66
28,1,221,1507.18,OMNI,-0.62
28,1,222,1514.02,OMNI,-0.5
28,1,223,1520.83,OMNI,-0.52
28,1,224,1527.68,OMNI,-0.64
28,1,225,1534.53,OMNI,-0.6
28,1,226,1541.38,OMNI,-0.61
28,1,227,1548.21,OMNI,-0.54
28,1,228,1555.07,OMNI,-0.49
28,1,229,1561.93,OMNI,-0.54
28,1,230,1568.76,OMNI,-0.59
28,1,231,1575.6,OMNI,-0.58
28,2,1,0.01,OMNI,-0.26
28,2,2,6.87,OMNI,-0.26
28,2,3,13.7,OMNI,-0.18
28,2,4,20.55,OMNI,-0.25
28,2,5,27.41,OMNI,-0.25
28,2,6,34.22,OMNI,-0.13
28,2,7,41.1,OMNI,-0.16
28,2,8,47.96,OMNI,-0.15
28,2,9,54.82,OMNI,-0.15
28,2,10,61.69,OMNI,-0.17
28,2,11,68.51,OMNI,-0.3
28,2,12,75.33,OMNI,-0.23
28,2,13,82.18,OMNI,-0.25
28,2,14,89.02,OMNI,-0.25
28,2,15,95.87,OMNI,-0.25
28,2,16,102.71,OMNI,-0.28
28,2,17,109.58,OMNI,-0.28
28,2,18,116.47,OMNI,-0.24
28,2,19,123.31,OMNI,-0.18
28,2,20,130.16,OMNI,-0.23
28,2,21,137.04,OMNI,-0.14
28,2,22,143.88,OMNI,-0.09
28,2,23,150.74,OMNI,-0.12
28,2,24,157.57,OMNI,-0.16
28,2,25,164.43,OMNI,-0.23
28,2,26,171.27,OMNI,-0.23
28,2,27,178.13,OMNI,-0.24
28,2,28,184.92,OMNI,-0.17
28,2,29,191.79,OMNI,-0.18
28,2,30,198.64,OMNI,-0.17
28,2,31,205.49,OMNI,-0.3
28,2,32,212.35,OMNI,-0.21
28,2,33,219.21,OMNI,-0.17
28,2,34,226.05,OMNI,-0.18
28,2,35,232.87,OMNI,-0.22
28,2,36,239.75,OMNI,-0.18
28,2,37,246.58,OMNI,-0.09
28,2,38,253.41,OMNI,-0.15
28,2,39,260.27,OMNI,-0.25
28,2,40,267.09,OMNI,-0.18
28,2,41,273.94,OMNI,-0.15
28,2,42,280.77,OMNI,-0.16
28,2,43,287.59,OMNI,-0.08
28,2,44,294.43,OMNI,-0.13
28,2,45,301.27,OMNI,-0.11
28,2,46,308.15,OMNI,-0.06
28,2,47,314.99,OMNI,-0.08
28,2,48,321.87,OMNI,-0.07
28,2,49,328.72,OMNI,-0.05
28,2,50,335.57,OMNI,-0.1
28,2,51,342.42,OMNI,-0.15
28,2,52,349.28,OMNI,-0.13
28,2,53,356.14,OMNI,-0.24
28,2,54,363.02,OMNI,-0.23
28,2,55,369.82,OMNI,-0.15
28,2,56,376.68,OMNI,-0.17
28,2,57,383.52,OMNI,-0.26
28,2,58,390.36,OMNI,-0.26
28,2,59,397.23,OMNI,-0.17
28,2,60,404.07,OMNI,-0.07
28,2,61,410.91,OMNI,-0.05
28,2,62,417.79,OMNI,-0.07
28,2,63,424.66,OMNI,-0.05
28,2,64,431.55,OMNI,-0.07
28,2,65,438.36,OMNI,-0.07
28,2,66,445.23,OMNI,-0.08
28,2,67,452.08,OMNI,-0.14
28,2,68,458.92,OMNI,-0.17
28,2,69,465.79,OMNI,-0.2
28,2,70,472.62,OMNI,-0.11
28,2,71,479.45,OMNI,-0.08
28,2,72,486.27,OMNI,-0.18
28,2,73,493.11,OMNI,-0.28
28,2,74,499.96,OMNI,-0.24
28,2,75,506.8,OMNI,-0.25
28,2,76,513.64,OMNI,-0.33
28,2,77,520.48,OMNI,-0.35
28,2,78,527.39,OMNI,-0.32
28,2,79,534.22,OMNI,-0.3
28,2,80,541.11,OMNI,-0.27
28,2,81,547.96,OMNI,-0.22
28,2,82,554.78,OMNI,-0.19
28,2,83,561.65,OMNI,-0.2
28,2,84,568.49,OMNI,-0.18
28,2,85,575.34,OMNI,-0.19
28,2,86,582.17,OMNI,-0.23
28,2,87,589.02,OMNI,-0.19
28,2,88,595.89,OMNI,-0.27
28,2,89,602.72,OMNI,-0.39
28,2,90,609.56,OMNI,-0.29
28,2,91,616.42,OMNI,-0.17
28,2,92,623.28,OMNI,-0.2
28,2,93,630.12,OMNI,-0.18
28,2,94,636.95,OMNI,-0.22
28,2,95,643.8,OMNI,-0.21
28,2,96,650.67,OMNI,-0.2
28,2,97,657.55,OMNI,-0.25
28,2,98,664.43,OMNI,-0.31
28,2,99,671.29,OMNI,-0.26
28,2,100,678.12,OMNI,-0.22
28,2,101,684.95,OMNI,-0.24
28,2,102,691.77,OMNI,-0.23
28,2,103,698.64,OMNI,-0.35
28,2,104,705.5,OMNI,-0.34
28,2,105,712.38,OMNI,-0.38
28,2,106,719.22,OMNI,-0.31
28,2,107,726.07,OMNI,-0.25
28,2,108,732.91,OMNI,-0.17
28,2,109,739.74,OMNI,-0.15
28,2,110,746.59,OMNI,-0.17
28,2,111,753.4,OMNI,-0.13
28,2,112,760.27,OMNI,-0.17
28,2,113,767.11,OMNI,-0.13
28,2,114,773.96,OMNI,-0.18
28,2,115,780.78,OMNI,-0.34
28,2,116,787.67,OMNI,-0.25
28,2,117,794.51,OMNI,-0.26
28,2,118,801.39,OMNI,-0.16
28,2,119,808.27,OMNI,-0.11
28,2,120,815.14,OMNI,-0.18
28,2,121,821.99,OMNI,-0.16
28,2,122,828.84,OMNI,-0.14
28,2,123,835.69,OMNI,-0.1
28,2,124,842.57,OMNI,-0.17
28,2,125,849.43,OMNI,-0.22
28,2,126,856.27,OMNI,-0.22
28,2,127,863.11,OMNI,-0.21
28,2,128,869.97,OMNI,-0.2
28,2,129,876.82,OMNI,-0.22
28,2,130,883.7,OMNI,-0.17
28,2,131,890.56,OMNI,-0.16
28,2,132,897.43,OMNI,-0.16
28,2,133,904.27,OMNI,-0.17
28,2,134,911.11,OMNI,-0.06
28,2,135,918.0,OMNI,-0.1
28,2,136,924.87,OMNI,-0.2
28,2,137,931.77,OMNI,-0.26
28,2,138,938.6,OMNI,-0.15
28,2,139,945.45,OMNI,-0.18
28,2,140,952.33,OMNI,-0.22
28,2,141,959.16,OMNI,-0.24
28,2,142,966.01,OMNI,-0.28
28,2,143,972.82,OMNI,-0.23
28,2,144,979.67,OMNI,-0.19
28,2,145,986.52,OMNI,-0.15
28,2,146,993.35,OMNI,-0.19
28,2,147,1000.17,OMNI,-0.27
28,2,148,1006.99,OMNI,-0.2
28,2,149,1013.82,OMNI,-0.2
28,2,150,1020.67,OMNI,-0.19
28,2,151,1027.48,OMNI,-0.24
28,2,152,1034.34,OMNI,-0.36
28,2,153,1041.16,OMNI,-0.46
28,2,154,1048.0,OMNI,-0.29
28,2,155,1054.84,OMNI,-0.39
28,2,156,1061.65,OMNI,-0.28
28,2,157,1068.49,OMNI,-0.16
28,2,158,1075.32,OMNI,-0.08
28,2,159,1082.19,OMNI,-0.07
28,2,160,1089.03,OMNI,-0.05
28,2,161,1095.88,OMNI,-0.13
28,2,162,1102.69,OMNI,-0.14
28,2,163,1109.53,OMNI,-0.27
28,2,164,1116.37,OMNI,-0.21
28,2,165,1123.24,OMNI,-0.3
28,2,166,1130.1,OMNI,-0.27
28,2,167,1136.95,OMNI,-0.26
28,2,168,1143.78,OMNI,-0.19
28,2,169,1150.61,OMNI,-0.28
28,2,170,1157.51,OMNI,-0.32
28,2,171,1164.35,OMNI,-0.39
28,2,172,1171.18,OMNI,-0.42
28,2,173,1178.02,OMNI,-0.34
28,2,174,1184.87,OMNI,-0.28
28,2,175,1191.73,OMNI,-0.29
28,2,176,1198.58,OMNI,-0.21
28,2,177,1205.42,OMNI,-0.17
28,2,178,1212.21,OMNI,-0.14
28,2,179,1219.07,OMNI,-0.17
28,2,180,1225.9,OMNI,-0.21
28,2,181,1232.75,OMNI,-0.21
28,2,182,1239.58,OMNI,-0.3
28,2,183,1246.44,OMNI,-0.35
28,2,184,1253.28,OMNI,-0.36
28,2,185,1260.13,OMNI,-0.28
28,2,186,1266.96,OMNI,-0.21
28,2,187,1273.81,OMNI,-0.26
28,2,188,1280.68,OMNI,-0.15
28,2,189,1287.55,OMNI,-0.15
28,2,190,1294.41,OMNI,-0.13
28,2,191,1301.29,OMNI,-0.18
28,2,192,1308.13,OMNI,-0.16
28,2,193,1315.01,OMNI,-0.2
28,2,194,1321.86,OMNI,-0.13
28,2,195,1328.7,OMNI,-0.24
28,2,196,1335.57,OMNI,-0.21
28,2,197,1342.43,OMNI,-0.28
28,2,198,1349.29,OMNI,-0.22
28,2,199,1356.15,OMNI,-0.19
28,2,200,1363.01,OMNI,-0.17
28,2,201,1369.83,OMNI,-0.09
28,2,202,1376.65,OMNI,-0.05
28,2,203,1383.48,OMNI,-0.09
28,2,204,1390.35,OMNI,-0.14
28,2,205,1397.22,OMNI,-0.3
28,2,206,1404.04,OMNI,-0.09
28,2,207,1410.88,OMNI,-0.07
28,2,208,1417.73,OMNI,-0.12
28,2,209,1424.57,OMNI,-0.25
28,2,210,1431.42,OMNI,-0.13
28,2,211,1438.28,OMNI,-0.14
28,2,212,1445.13,OMNI,-0.23
28,2,213,1451.97,OMNI,-0.37
28,2,214,1458.86,OMNI,-0.28
28,2,215,1465.7,OMNI,-0.22
28,2,216,1472.58,OMNI,-0.19
28,2,217,1479.45,OMNI,-0.27
28,2,218,1486.29,OMNI,-0.25
28,2,219,1493.12,OMNI,-0.33
28,2,220,1499.96,OMNI,-0.25
28,2,221,1506.79,OMNI,-0.15
28,3,1,0.01,OMNI,-1.35
28,3,2,6.87,OMNI,-1.01
28,3,3,13.71,OMNI,-0.82
28,3,4,20.52,OMNI,-0.67
28,3,5,27.35,OMNI,-0.59
28,3,6,34.19,OMNI,-0.74
28,3,7,41.05,OMNI,-0.67
28,3,8,47.87,OMNI,-0.71
28,3,9,54.73,OMNI,-0.64
28,3,10,61.58,OMNI,-0.65
28,3,11,68.45,OMNI,-0.37
28,3,12,75.27,OMNI,-0.21
28,3,13,82.11,OMNI,-0.2
28,3,14,88.94,OMNI,-0.26
28,3,15,95.79,OMNI,-0.32
28,3,16,102.65,OMNI,-0.36
28,3,17,109.5,OMNI,-0.42
28,3,18,116.33,OMNI,-0.47
28,3,19,123.17,OMNI,-0.58
28,3,20,130.01,OMNI,-0.57
28,3,21,136.85,OMNI,-0.31
28,3,22,143.65,OMNI,-0.26
28,3,23,150.49,OMNI,-0.35
28,3,24,157.33,OMNI,-0.28
28,3,25,164.16,OMNI,-0.26
28,3,26,170.98,OMNI,-0.27
28,3,27,177.85,OMNI,-0.29
28,3,28,184.71,OMNI,-0.37
28,3,29,191.56,OMNI,-0.45
28,3,30,198.43,OMNI,-0.37
28,3,31,205.28,OMNI,-0.41
28,3,32,212.14,OMNI,-0.51
28,3,33,218.99,OMNI,-0.41
28,3,34,225.85,OMNI,-0.35
28,3,35,232.7,OMNI,-0.32
28,3,36,239.55,OMNI,-0.47
28,3,37,246.41,OMNI,-0.33
28,3,38,253.26,OMNI,-0.38
28,3,39,260.13,OMNI,-0.49
28,3,40,266.96,OMNI,-0.29
28,3,41,273.81,OMNI,-0.39
28,3,42,280.65,OMNI,-0.41
28,3,43,287.49,OMNI,-0.44
28,3,44,294.32,OMNI,-0.61
28,3,45,301.17,OMNI,-0.68
28,3,46,308.0,OMNI,-0.62
28,3,47,314.87,OMNI,-0.48
28,3,48,321.74,OMNI,-0.33
28,3,49,328.57,OMNI,-0.3
28,3,50,335.43,OMNI,-0.37
28,3,51,342.29,OMNI,-0.41
28,3,52,349.15,OMNI,-0.41
28,3,53,356.02,OMNI,-0.54
28,3,54,362.87,OMNI,-0.52
28,3,55,369.68,OMNI,-0.56
28,3,56,376.54,OMNI,-0.51
28,3,57,383.38,OMNI,-0.47
28,3,58,390.24,OMNI,-0.48
28,3,59,397.1,OMNI,-0.48
28,3,60,403.96,OMNI,-0.44
28,3,61,410.81,OMNI,-0.55
28,3,62,417.64,OMNI,-0.45
28,3,63,424.48,OMNI,-0.32
28,3,64,431.33,OMNI,-0.35
28,3,65,438.21,OMNI,-0.29
28,3,66,445.06,OMNI,-0.27
28,3,67,451.93,OMNI,-0.25
28,3,68,458.76,OMNI,-0.33
28,3,69,465.63,OMNI,-0.33
28,3,70,472.47,OMNI,-0.37
28,3,71,479.37,OMNI,-0.33
28,3,72,486.21,OMNI,-0.41
28,3,73,493.05,OMNI,-0.22
28,3,74,499.93,OMNI,-0.31
28,3,75,506.8,OMNI,-0.26
28,3,76,513.66,OMNI,-0.27
28,3,77,520.51,OMNI,-0.31
28,3,78,527.37,OMNI,-0.34
28,3,79,534.19,OMNI,-0.31
28,3,80,541.01,OMNI,-0.31
28,3,81,547.85,OMNI,-0.24
28,3,82,554.72,OMNI,-0.31
28,3,83,561.58,OMNI,-0.34
28,3,84,568.44,OMNI,-0.34
28,3,85,575.3,OMNI,-0.47
28,3,86,582.14,OMNI,-0.35
28,3,87,588.96,OMNI,-0.39
28,3,88,595.8,OMNI,-0.3
28,3,89,602.64,OMNI,-0.32
28,3,90,609.45,OMNI,-0.39
28,3,91,616.33,OMNI,-0.41
28,3,92,623.16,OMNI,-0.36
28,3,93,630.01,OMNI,-0.46
28,3,94,636.86,OMNI,-0.34
28,3,95,643.71,OMNI,-0.38
28,3,96,650.57,OMNI,-0.42
28,3,97,657.42,OMNI,-0.37
28,3,98,664.3,OMNI,-0.37
28,3,99,671.17,OMNI,-0.3
28,3,100,678.04,OMNI,-0.29
28,3,101,684.86,OMNI,-0.35
28,3,102,691.71,OMNI,-0.37
28,3,103,698.5,OMNI,-0.41
28,3,104,705.36,OMNI,-0.41
28,3,105,712.21,OMNI,-0.41
28,3,106,719.04,OMNI,-0.28
28,3,107,725.9,OMNI,-0.29
28,3,108,732.77,OMNI,-0.4
28,3,109,739.64,OMNI,-0.4
28,3,110,746.49,OMNI,-0.43
28,3,111,753.34,OMNI,-0.38
28,3,112,760.18,OMNI,-0.45
28,3,113,766.99,OMNI,-0.33
28,3,114,773.84,OMNI,-0.35
28,3,115,780.69,OMNI,-0.38
28,3,116,787.55,OMNI,-0.33
28,3,117,794.39,OMNI,-0.41
28,3,118,801.26,OMNI,-0.46
28,3,119,808.1,OMNI,-0.45
28,3,120,814.94,OMNI,-0.66
28,3,121,821.8,OMNI,-0.64
28,3,122,828.64,OMNI,-0.55
28,3,123,835.49,OMNI,-0.46
28,3,124,842.32,OMNI,-0.45
28,3,125,849.17,OMNI,-0.44
28,3,126,856.0,OMNI,-0.4
28,3,127,862.88,OMNI,-0.4
28,3,128,869.74,OMNI,-0.36
28,3,129,876.58,OMNI,-0.33
28,3,130,883.45,OMNI,-0.36
28,3,131,890.24,OMNI,-0.4
28,3,132,897.13,OMNI,-0.41
28,3,133,904.0,OMNI,-0.38
28,3,134,910.86,OMNI,-0.3
28,3,135,917.67,OMNI,-0.3
28,3,136,924.53,OMNI,-0.36
28,3,137,931.37,OMNI,-0.28
28,3,138,938.22,OMNI,-0.3
28,3,139,945.07,OMNI,-0.28
28,3,140,951.94,OMNI,-0.35
28,3,141,958.79,OMNI,-0.38
28,3,142,965.65,OMNI,-0.37
28,3,143,972.5,OMNI,-0.32
28,3,144,979.35,OMNI,-0.33
28,3,145,986.21,OMNI,-0.36
28,3,146,993.07,OMNI,-0.48
28,3,147,999.89,OMNI,-0.5
28,3,148,1006.72,OMNI,-0.55
28,3,149,1013.58,OMNI,-0.37
28,3,150,1020.4,OMNI,-0.3
28,3,151,1027.24,OMNI,-0.3
28,3,152,1034.12,OMNI,-0.27
28,3,153,1040.97,OMNI,-0.23
28,3,154,1047.8,OMNI,-0.32
28,3,155,1054.7,OMNI,-0.3
28,3,156,1061.57,OMNI,-0.35
28,3,157,1068.45,OMNI,-0.38
28,3,158,1075.33,OMNI,-0.44
28,3,159,1082.17,OMNI,-0.51
28,3,160,1089.04,OMNI,-0.43
28,3,161,1095.9,OMNI,-0.4
28,3,162,1102.79,OMNI,-0.35
28,3,163,1109.62,OMNI,-0.27
28,3,164,1116.5,OMNI,-0.4
28,3,165,1123.34,OMNI,-0.5
28,3,166,1130.18,OMNI,-0.4
28,3,167,1137.03,OMNI,-0.33
28,3,168,1143.86,OMNI,-0.32
28,3,169,1150.71,OMNI,-0.31
28,3,170,1157.55,OMNI,-0.24
28,3,171,1164.4,OMNI,-0.2
28,3,172,1171.23,OMNI,-0.28
29,1,1,0.01,OMNI,-1.63
29,1,2,6.84,OMNI,-1.41
29,1,3,13.69,OMNI,-1.22
29,1,4,20.56,OMNI,-1.14
29,1,5,27.4,OMNI,-1.04
29,1,6,34.24,OMNI,-0.86
29,1,7,41.1,OMNI,-0.83
29,1,8,47.95,OMNI,-0.88
29,1,9,54.79,OMNI,-0.8
29,1,10,61.65,OMNI,-0.75
29,1,11,68.5,OMNI,-0.83
29,1,12,75.4,OMNI,-0.75
29,1,13,82.22,OMNI,-0.64
29,1,14,89.07,OMNI,-0.58
29,1,15,95.92,OMNI,-0.5
29,1,16,102.72,OMNI,-0.55
29,1,17,109.56,OMNI,-0.49
29,1,18,116.42,OMNI,-0.52
29,1,19,123.3,OMNI,-0.63
29,1,20,130.12,OMNI,-0.6
29,1,21,136.96,OMNI,-0.6
29,1,22,143.84,OMNI,-0.62
29,1,23,150.69,OMNI,-0.72
29,1,24,157.53,OMNI,-0.7
29,1,25,164.35,OMNI,-0.71
29,1,26,171.19,OMNI,-0.7
29,1,27,178.01,OMNI,-0.63
29,1,28,184.84,OMNI,-0.57
29,1,29,191.66,OMNI,-0.65
29,1,30,198.56,OMNI,-0.62
29,1,31,205.41,OMNI,-0.59
29,1,32,212.25,OMNI,-0.58
29,1,33,219.1,OMNI,-0.64
29,1,34,225.93,OMNI,-0.62
29,1,35,232.78,OMNI,-0.59
29,1,36,239.65,OMNI,-0.5
29,1,37,246.55,OMNI,-0.43
29,1,38,253.41,OMNI,-0.53
29,1,39,260.25,OMNI,-0.46
29,1,40,267.1,OMNI,-0.48
29,1,41,273.94,OMNI,-0.52
29,1,42,280.78,OMNI,-0.44
29,1,43,287.62,OMNI,-0.45
29,1,44,294.47,OMNI,-0.45
29,1,45,301.3,OMNI,-0.39
29,1,46,308.15,OMNI,-0.4
29,1,47,314.98,OMNI,-0.54
29,1,48,321.84,OMNI,-0.64
29,1,49,328.67,OMNI,-0.62
29,1,50,335.54,OMNI,-0.68
29,1,51,342.4,OMNI,-0.66
29,1,52,349.23,OMNI,-0.61
29,1,53,356.07,OMNI,-0.64
29,1,54,362.93,OMNI,-0.56
29,1,55,369.81,OMNI,-0.54
29,1,56,376.67,OMNI,-0.59
29,1,57,383.53,OMNI,-0.44
29,1,58,390.37,OMNI,-0.56
29,1,59,397.22,OMNI,-0.7
29,1,60,404.09,OMNI,-0.68
29,1,61,410.94,OMNI,-0.67
29,1,62,417.79,OMNI,-0.63
29,1,63,424.63,OMNI,-0.73
29,1,64,431.47,OMNI,-0.71
29,1,65,438.33,OMNI,-0.63
29,1,66,445.16,OMNI,-0.6
29,1,67,452.01,OMNI,-0.5
